/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
375
/*The Depot*/
29.0 41.0 loc184
40.0 45.0 loc185
5.0 11.0 loc186
69.0 36.0 loc187
16.0 55.0 loc188
16.0 70.0 loc189
98.0 28.0 loc190
6.0 76.0 loc191
90.0 31.0 loc192
97.0 67.0 loc193
81.0 0.0 loc194
72.0 22.0 loc195
76.0 96.0 loc196
73.0 67.0 loc197
29.0 67.0 loc198
4.0 40.0 loc199
54.0 59.0 loc200
92.0 54.0 loc201
26.0 3.0 loc202
76.0 6.0 loc203
70.0 22.0 loc204
32.0 20.0 loc205
68.0 35.0 loc206
99.0 57.0 loc207
38.0 73.0 loc208
25.0 81.0 loc209
21.0 7.0 loc210
58.0 7.0 loc211
74.0 63.0 loc212
46.0 49.0 loc213
14.0 36.0 loc214
68.0 27.0 loc215
91.0 3.0 loc216
2.0 75.0 loc217
79.0 75.0 loc218
18.0 31.0 loc219
64.0 9.0 loc220
7.0 4.0 loc221
90.0 59.0 loc222
36.0 71.0 loc223
4.0 71.0 loc224
14.0 22.0 loc225
91.0 37.0 loc226
89.0 25.0 loc227
69.0 63.0 loc228
24.0 99.0 loc229
78.0 21.0 loc230
38.0 97.0 loc231
74.0 37.0 loc232
70.0 73.0 loc233
95.0 84.0 loc234
36.0 71.0 loc235
98.0 95.0 loc236
53.0 49.0 loc237
8.0 26.0 loc238
28.0 26.0 loc239
14.0 70.0 loc240
2.0 82.0 loc241
82.0 82.0 loc242
93.0 4.0 loc243
3.0 84.0 loc244
27.0 37.0 loc245
85.0 54.0 loc246
46.0 21.0 loc247
45.0 2.0 loc248
16.0 44.0 loc249
26.0 98.0 loc250
44.0 15.0 loc251
48.0 40.0 loc252
59.0 4.0 loc253
87.0 42.0 loc254
65.0 52.0 loc255
26.0 42.0 loc256
43.0 13.0 loc257
11.0 18.0 loc258
22.0 25.0 loc259
54.0 43.0 loc260
28.0 82.0 loc261
85.0 83.0 loc262
60.0 35.0 loc263
39.0 69.0 loc264
61.0 63.0 loc265
13.0 61.0 loc266
50.0 97.0 loc267
86.0 13.0 loc268
79.0 33.0 loc269
43.0 40.0 loc270
17.0 43.0 loc271
71.0 50.0 loc272
97.0 22.0 loc273
17.0 29.0 loc274
32.0 10.0 loc275
28.0 7.0 loc276
78.0 43.0 loc277
9.0 12.0 loc278
59.0 43.0 loc279
7.0 34.0 loc280
76.0 71.0 loc281
44.0 24.0 loc282
76.0 63.0 loc283
44.0 77.0 loc284
88.0 19.0 loc285
79.0 96.0 loc286
60.0 57.0 loc287
29.0 18.0 loc288
18.0 26.0 loc289
41.0 38.0 loc290
86.0 33.0 loc291
16.0 24.0 loc292
37.0 0.0 loc293
43.0 72.0 loc294
40.0 65.0 loc295
43.0 70.0 loc296
65.0 20.0 loc297
26.0 13.0 loc298
36.0 36.0 loc299
90.0 53.0 loc300
39.0 7.0 loc301
0.0 34.0 loc302
52.0 0.0 loc303
91.0 91.0 loc304
36.0 96.0 loc305
47.0 75.0 loc306
25.0 93.0 loc307
73.0 55.0 loc308
42.0 40.0 loc309
59.0 97.0 loc310
95.0 41.0 loc311
46.0 97.0 loc312
92.0 97.0 loc313
44.0 98.0 loc314
63.0 88.0 loc315
45.0 80.0 loc316
38.0 81.0 loc317
93.0 6.0 loc318
23.0 83.0 loc319
7.0 8.0 loc320
70.0 62.0 loc321
70.0 70.0 loc322
65.0 47.0 loc323
65.0 99.0 loc324
11.0 16.0 loc325
94.0 33.0 loc326
52.0 24.0 loc327
32.0 61.0 loc328
58.0 47.0 loc329
25.0 81.0 loc330
13.0 15.0 loc331
19.0 23.0 loc332
20.0 52.0 loc333
51.0 68.0 loc334
86.0 14.0 loc335
52.0 97.0 loc336
36.0 5.0 loc337
10.0 9.0 loc338
90.0 13.0 loc339
7.0 45.0 loc340
27.0 84.0 loc341
96.0 61.0 loc342
71.0 69.0 loc343
97.0 17.0 loc344
78.0 62.0 loc345
54.0 12.0 loc346
49.0 10.0 loc347
73.0 65.0 loc348
97.0 69.0 loc349
73.0 15.0 loc350
49.0 98.0 loc351
38.0 51.0 loc352
51.0 64.0 loc353
4.0 94.0 loc354
8.0 40.0 loc355
94.0 56.0 loc356
27.0 75.0 loc357
44.0 37.0 loc358
75.0 24.0 loc359
64.0 34.0 loc360
28.0 85.0 loc361
74.0 21.0 loc362
5.0 39.0 loc363
59.0 90.0 loc364
49.0 88.0 loc365
32.0 77.0 loc366
52.0 17.0 loc367
65.0 17.0 loc368
74.0 21.0 loc369
48.0 30.0 loc370
10.0 93.0 loc371
24.0 24.0 loc372
29.0 46.0 loc373
26.0 57.0 loc374
