/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
61.0 98.0 loc188
80.0 72.0 loc189
58.0 4.0 loc190
88.0 8.0 loc191
21.0 38.0 loc192
31.0 53.0 loc193
37.0 27.0 loc194
69.0 51.0 loc195
44.0 51.0 loc196
66.0 73.0 loc197
23.0 13.0 loc198
54.0 51.0 loc199
29.0 47.0 loc200
65.0 23.0 loc201
64.0 27.0 loc202
90.0 45.0 loc203
36.0 4.0 loc204
52.0 6.0 loc205
89.0 2.0 loc206
58.0 69.0 loc207
37.0 71.0 loc208
36.0 70.0 loc209
93.0 28.0 loc210
94.0 13.0 loc211
88.0 64.0 loc212
77.0 94.0 loc213
90.0 77.0 loc214
66.0 63.0 loc215
22.0 57.0 loc216
96.0 33.0 loc217
0.0 43.0 loc218
82.0 1.0 loc219
98.0 70.0 loc220
26.0 15.0 loc221
89.0 15.0 loc222
25.0 74.0 loc223
97.0 20.0 loc224
86.0 36.0 loc225
65.0 93.0 loc226
58.0 79.0 loc227
98.0 88.0 loc228
30.0 9.0 loc229
64.0 12.0 loc230
54.0 21.0 loc231
47.0 7.0 loc232
35.0 91.0 loc233
27.0 25.0 loc234
99.0 71.0 loc235
5.0 29.0 loc236
8.0 93.0 loc237
10.0 27.0 loc238
45.0 9.0 loc239
74.0 19.0 loc240
22.0 35.0 loc241
23.0 70.0 loc242
73.0 42.0 loc243
54.0 54.0 loc244
35.0 50.0 loc245
56.0 37.0 loc246
53.0 3.0 loc247
30.0 59.0 loc248
37.0 89.0 loc249
