/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
500
/*The Depot*/
36.0 18.0 loc121
10.0 16.0 loc122
24.0 46.0 loc123
9.0 98.0 loc124
33.0 57.0 loc125
59.0 94.0 loc126
16.0 67.0 loc127
26.0 4.0 loc128
50.0 48.0 loc129
51.0 61.0 loc130
89.0 87.0 loc131
84.0 91.0 loc132
0.0 1.0 loc133
85.0 54.0 loc134
55.0 99.0 loc135
90.0 38.0 loc136
1.0 8.0 loc137
81.0 28.0 loc138
89.0 71.0 loc139
98.0 24.0 loc140
60.0 82.0 loc141
54.0 29.0 loc142
41.0 69.0 loc143
22.0 37.0 loc144
5.0 54.0 loc145
93.0 95.0 loc146
58.0 54.0 loc147
41.0 36.0 loc148
38.0 32.0 loc149
56.0 9.0 loc150
32.0 57.0 loc151
94.0 7.0 loc152
2.0 44.0 loc153
56.0 97.0 loc154
50.0 44.0 loc155
31.0 59.0 loc156
1.0 21.0 loc157
15.0 90.0 loc158
83.0 80.0 loc159
52.0 95.0 loc160
96.0 92.0 loc161
74.0 53.0 loc162
60.0 54.0 loc163
89.0 90.0 loc164
17.0 0.0 loc165
87.0 54.0 loc166
76.0 18.0 loc167
35.0 64.0 loc168
30.0 49.0 loc169
92.0 33.0 loc170
96.0 89.0 loc171
62.0 3.0 loc172
25.0 15.0 loc173
22.0 55.0 loc174
98.0 28.0 loc175
72.0 79.0 loc176
58.0 78.0 loc177
58.0 44.0 loc178
29.0 57.0 loc179
0.0 55.0 loc180
59.0 21.0 loc181
50.0 59.0 loc182
86.0 42.0 loc183
91.0 48.0 loc184
49.0 92.0 loc185
68.0 39.0 loc186
53.0 3.0 loc187
54.0 27.0 loc188
42.0 83.0 loc189
34.0 34.0 loc190
77.0 74.0 loc191
53.0 16.0 loc192
32.0 39.0 loc193
96.0 14.0 loc194
35.0 10.0 loc195
38.0 51.0 loc196
68.0 46.0 loc197
13.0 90.0 loc198
88.0 26.0 loc199
67.0 7.0 loc200
67.0 49.0 loc201
97.0 19.0 loc202
69.0 44.0 loc203
87.0 51.0 loc204
67.0 75.0 loc205
75.0 4.0 loc206
5.0 97.0 loc207
77.0 7.0 loc208
72.0 52.0 loc209
32.0 72.0 loc210
35.0 13.0 loc211
3.0 65.0 loc212
74.0 76.0 loc213
42.0 45.0 loc214
0.0 33.0 loc215
3.0 38.0 loc216
97.0 23.0 loc217
30.0 40.0 loc218
86.0 26.0 loc219
49.0 48.0 loc220
44.0 80.0 loc221
86.0 77.0 loc222
95.0 12.0 loc223
47.0 63.0 loc224
24.0 21.0 loc225
59.0 86.0 loc226
85.0 34.0 loc227
67.0 13.0 loc228
51.0 98.0 loc229
96.0 45.0 loc230
23.0 98.0 loc231
48.0 60.0 loc232
98.0 19.0 loc233
16.0 8.0 loc234
42.0 84.0 loc235
4.0 29.0 loc236
97.0 97.0 loc237
75.0 1.0 loc238
68.0 97.0 loc239
99.0 0.0 loc240
35.0 57.0 loc241
49.0 44.0 loc242
77.0 33.0 loc243
42.0 0.0 loc244
10.0 86.0 loc245
69.0 26.0 loc246
60.0 79.0 loc247
76.0 49.0 loc248
7.0 89.0 loc249
82.0 89.0 loc250
10.0 26.0 loc251
92.0 26.0 loc252
99.0 28.0 loc253
93.0 68.0 loc254
99.0 71.0 loc255
61.0 31.0 loc256
10.0 85.0 loc257
9.0 46.0 loc258
58.0 55.0 loc259
12.0 97.0 loc260
28.0 66.0 loc261
73.0 36.0 loc262
77.0 96.0 loc263
64.0 46.0 loc264
46.0 32.0 loc265
89.0 44.0 loc266
46.0 20.0 loc267
69.0 88.0 loc268
93.0 46.0 loc269
65.0 34.0 loc270
74.0 15.0 loc271
32.0 75.0 loc272
83.0 80.0 loc273
92.0 47.0 loc274
77.0 51.0 loc275
97.0 37.0 loc276
92.0 30.0 loc277
49.0 23.0 loc278
32.0 91.0 loc279
17.0 15.0 loc280
81.0 89.0 loc281
81.0 29.0 loc282
34.0 14.0 loc283
31.0 2.0 loc284
36.0 98.0 loc285
82.0 11.0 loc286
63.0 27.0 loc287
66.0 0.0 loc288
9.0 27.0 loc289
29.0 49.0 loc290
86.0 24.0 loc291
61.0 51.0 loc292
34.0 28.0 loc293
72.0 86.0 loc294
46.0 37.0 loc295
81.0 34.0 loc296
91.0 27.0 loc297
89.0 40.0 loc298
73.0 48.0 loc299
2.0 37.0 loc300
66.0 57.0 loc301
5.0 7.0 loc302
32.0 73.0 loc303
38.0 55.0 loc304
24.0 86.0 loc305
89.0 70.0 loc306
53.0 84.0 loc307
40.0 83.0 loc308
94.0 9.0 loc309
79.0 67.0 loc310
3.0 43.0 loc311
94.0 1.0 loc312
97.0 19.0 loc313
5.0 13.0 loc314
88.0 79.0 loc315
86.0 12.0 loc316
73.0 91.0 loc317
29.0 41.0 loc318
97.0 71.0 loc319
52.0 52.0 loc320
97.0 93.0 loc321
87.0 36.0 loc322
54.0 34.0 loc323
26.0 62.0 loc324
52.0 40.0 loc325
70.0 8.0 loc326
23.0 12.0 loc327
42.0 0.0 loc328
2.0 65.0 loc329
42.0 52.0 loc330
99.0 62.0 loc331
27.0 76.0 loc332
96.0 47.0 loc333
59.0 79.0 loc334
24.0 23.0 loc335
88.0 13.0 loc336
67.0 47.0 loc337
24.0 33.0 loc338
36.0 71.0 loc339
31.0 23.0 loc340
97.0 7.0 loc341
64.0 35.0 loc342
81.0 60.0 loc343
11.0 30.0 loc344
86.0 53.0 loc345
4.0 41.0 loc346
6.0 44.0 loc347
57.0 36.0 loc348
72.0 78.0 loc349
98.0 7.0 loc350
67.0 76.0 loc351
82.0 72.0 loc352
98.0 29.0 loc353
39.0 42.0 loc354
24.0 69.0 loc355
27.0 47.0 loc356
64.0 71.0 loc357
70.0 66.0 loc358
50.0 31.0 loc359
3.0 71.0 loc360
69.0 22.0 loc361
22.0 68.0 loc362
72.0 27.0 loc363
45.0 80.0 loc364
72.0 32.0 loc365
95.0 46.0 loc366
15.0 90.0 loc367
58.0 21.0 loc368
63.0 86.0 loc369
37.0 35.0 loc370
66.0 66.0 loc371
42.0 17.0 loc372
18.0 40.0 loc373
79.0 10.0 loc374
70.0 9.0 loc375
84.0 36.0 loc376
76.0 61.0 loc377
25.0 24.0 loc378
7.0 15.0 loc379
89.0 37.0 loc380
28.0 56.0 loc381
1.0 65.0 loc382
60.0 26.0 loc383
89.0 59.0 loc384
84.0 16.0 loc385
61.0 37.0 loc386
46.0 89.0 loc387
41.0 21.0 loc388
90.0 45.0 loc389
31.0 24.0 loc390
53.0 99.0 loc391
65.0 20.0 loc392
65.0 1.0 loc393
92.0 39.0 loc394
57.0 30.0 loc395
50.0 62.0 loc396
48.0 11.0 loc397
49.0 6.0 loc398
82.0 38.0 loc399
97.0 10.0 loc400
15.0 72.0 loc401
64.0 21.0 loc402
35.0 93.0 loc403
66.0 32.0 loc404
20.0 91.0 loc405
68.0 98.0 loc406
83.0 91.0 loc407
37.0 96.0 loc408
15.0 11.0 loc409
75.0 27.0 loc410
63.0 14.0 loc411
52.0 35.0 loc412
81.0 57.0 loc413
19.0 38.0 loc414
60.0 56.0 loc415
99.0 87.0 loc416
84.0 49.0 loc417
70.0 58.0 loc418
51.0 69.0 loc419
58.0 22.0 loc420
52.0 97.0 loc421
79.0 29.0 loc422
15.0 99.0 loc423
18.0 79.0 loc424
63.0 15.0 loc425
68.0 53.0 loc426
92.0 85.0 loc427
76.0 41.0 loc428
58.0 17.0 loc429
98.0 53.0 loc430
43.0 95.0 loc431
95.0 1.0 loc432
53.0 97.0 loc433
22.0 3.0 loc434
8.0 26.0 loc435
86.0 21.0 loc436
86.0 88.0 loc437
55.0 8.0 loc438
94.0 74.0 loc439
47.0 21.0 loc440
75.0 77.0 loc441
40.0 38.0 loc442
6.0 9.0 loc443
88.0 16.0 loc444
43.0 76.0 loc445
22.0 94.0 loc446
47.0 71.0 loc447
73.0 41.0 loc448
64.0 33.0 loc449
80.0 72.0 loc450
78.0 49.0 loc451
8.0 59.0 loc452
19.0 44.0 loc453
97.0 45.0 loc454
24.0 96.0 loc455
15.0 55.0 loc456
2.0 16.0 loc457
2.0 92.0 loc458
19.0 37.0 loc459
90.0 70.0 loc460
48.0 26.0 loc461
0.0 35.0 loc462
64.0 92.0 loc463
38.0 90.0 loc464
0.0 52.0 loc465
57.0 88.0 loc466
95.0 15.0 loc467
49.0 24.0 loc468
6.0 65.0 loc469
0.0 99.0 loc470
37.0 5.0 loc471
24.0 12.0 loc472
4.0 8.0 loc473
12.0 80.0 loc474
8.0 29.0 loc475
20.0 34.0 loc476
30.0 18.0 loc477
84.0 75.0 loc478
2.0 2.0 loc479
44.0 64.0 loc480
14.0 51.0 loc481
5.0 85.0 loc482
57.0 46.0 loc483
94.0 95.0 loc484
72.0 6.0 loc485
13.0 57.0 loc486
36.0 90.0 loc487
77.0 17.0 loc488
94.0 55.0 loc489
50.0 70.0 loc490
21.0 65.0 loc491
59.0 25.0 loc492
72.0 17.0 loc493
53.0 61.0 loc494
72.0 58.0 loc495
96.0 44.0 loc496
32.0 14.0 loc497
19.0 89.0 loc498
42.0 76.0 loc499
