/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
250
/*The Depot*/
93.0 95.0 loc140
58.0 54.0 loc141
41.0 36.0 loc142
38.0 32.0 loc143
56.0 9.0 loc144
32.0 57.0 loc145
94.0 7.0 loc146
2.0 44.0 loc147
56.0 97.0 loc148
50.0 44.0 loc149
31.0 59.0 loc150
1.0 21.0 loc151
15.0 90.0 loc152
83.0 80.0 loc153
52.0 95.0 loc154
96.0 92.0 loc155
74.0 53.0 loc156
60.0 54.0 loc157
89.0 90.0 loc158
17.0 0.0 loc159
87.0 54.0 loc160
76.0 18.0 loc161
35.0 64.0 loc162
30.0 49.0 loc163
92.0 33.0 loc164
96.0 89.0 loc165
62.0 3.0 loc166
25.0 15.0 loc167
22.0 55.0 loc168
98.0 28.0 loc169
72.0 79.0 loc170
58.0 78.0 loc171
58.0 44.0 loc172
29.0 57.0 loc173
0.0 55.0 loc174
59.0 21.0 loc175
50.0 59.0 loc176
86.0 42.0 loc177
91.0 48.0 loc178
49.0 92.0 loc179
68.0 39.0 loc180
53.0 3.0 loc181
54.0 27.0 loc182
42.0 83.0 loc183
34.0 34.0 loc184
77.0 74.0 loc185
53.0 16.0 loc186
32.0 39.0 loc187
96.0 14.0 loc188
35.0 10.0 loc189
38.0 51.0 loc190
68.0 46.0 loc191
13.0 90.0 loc192
88.0 26.0 loc193
67.0 7.0 loc194
67.0 49.0 loc195
97.0 19.0 loc196
69.0 44.0 loc197
87.0 51.0 loc198
67.0 75.0 loc199
75.0 4.0 loc200
5.0 97.0 loc201
77.0 7.0 loc202
72.0 52.0 loc203
32.0 72.0 loc204
35.0 13.0 loc205
3.0 65.0 loc206
74.0 76.0 loc207
42.0 45.0 loc208
0.0 33.0 loc209
3.0 38.0 loc210
97.0 23.0 loc211
30.0 40.0 loc212
86.0 26.0 loc213
49.0 48.0 loc214
44.0 80.0 loc215
86.0 77.0 loc216
95.0 12.0 loc217
47.0 63.0 loc218
24.0 21.0 loc219
59.0 86.0 loc220
85.0 34.0 loc221
67.0 13.0 loc222
51.0 98.0 loc223
96.0 45.0 loc224
23.0 98.0 loc225
48.0 60.0 loc226
98.0 19.0 loc227
16.0 8.0 loc228
42.0 84.0 loc229
4.0 29.0 loc230
97.0 97.0 loc231
75.0 1.0 loc232
68.0 97.0 loc233
99.0 0.0 loc234
35.0 57.0 loc235
49.0 44.0 loc236
77.0 33.0 loc237
42.0 0.0 loc238
10.0 86.0 loc239
69.0 26.0 loc240
60.0 79.0 loc241
76.0 49.0 loc242
7.0 89.0 loc243
82.0 89.0 loc244
10.0 26.0 loc245
92.0 26.0 loc246
99.0 28.0 loc247
93.0 68.0 loc248
99.0 71.0 loc249
