/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
500
/*The Depot*/
47.0 78.0 loc408
85.0 66.0 loc409
91.0 10.0 loc410
91.0 26.0 loc411
35.0 19.0 loc412
76.0 31.0 loc413
42.0 39.0 loc414
49.0 2.0 loc415
20.0 84.0 loc416
95.0 42.0 loc417
84.0 90.0 loc418
61.0 53.0 loc419
37.0 99.0 loc420
64.0 61.0 loc421
79.0 90.0 loc422
59.0 28.0 loc423
30.0 43.0 loc424
74.0 65.0 loc425
68.0 10.0 loc426
9.0 52.0 loc427
99.0 91.0 loc428
55.0 92.0 loc429
90.0 67.0 loc430
38.0 99.0 loc431
49.0 54.0 loc432
26.0 50.0 loc433
65.0 37.0 loc434
49.0 52.0 loc435
66.0 62.0 loc436
5.0 98.0 loc437
7.0 39.0 loc438
78.0 33.0 loc439
96.0 7.0 loc440
44.0 27.0 loc441
52.0 73.0 loc442
88.0 75.0 loc443
86.0 71.0 loc444
43.0 65.0 loc445
51.0 50.0 loc446
76.0 11.0 loc447
82.0 45.0 loc448
95.0 4.0 loc449
38.0 88.0 loc450
36.0 2.0 loc451
53.0 28.0 loc452
29.0 37.0 loc453
6.0 60.0 loc454
24.0 94.0 loc455
49.0 78.0 loc456
41.0 1.0 loc457
16.0 4.0 loc458
96.0 81.0 loc459
14.0 31.0 loc460
88.0 35.0 loc461
24.0 31.0 loc462
91.0 71.0 loc463
0.0 25.0 loc464
10.0 51.0 loc465
33.0 38.0 loc466
81.0 56.0 loc467
86.0 43.0 loc468
53.0 18.0 loc469
10.0 90.0 loc470
9.0 68.0 loc471
81.0 37.0 loc472
47.0 78.0 loc473
71.0 74.0 loc474
52.0 33.0 loc475
97.0 59.0 loc476
79.0 1.0 loc477
89.0 55.0 loc478
24.0 85.0 loc479
14.0 67.0 loc480
35.0 15.0 loc481
93.0 19.0 loc482
65.0 62.0 loc483
24.0 49.0 loc484
63.0 98.0 loc485
53.0 57.0 loc486
79.0 35.0 loc487
20.0 66.0 loc488
85.0 31.0 loc489
49.0 77.0 loc490
81.0 22.0 loc491
48.0 88.0 loc492
78.0 64.0 loc493
47.0 54.0 loc494
70.0 54.0 loc495
82.0 2.0 loc496
27.0 9.0 loc497
10.0 69.0 loc498
68.0 84.0 loc499
