/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
500
/*The Depot*/
1.0 36.0 loc413
82.0 10.0 loc414
50.0 31.0 loc415
58.0 63.0 loc416
16.0 53.0 loc417
28.0 7.0 loc418
39.0 12.0 loc419
76.0 91.0 loc420
9.0 30.0 loc421
26.0 86.0 loc422
85.0 63.0 loc423
2.0 13.0 loc424
55.0 19.0 loc425
94.0 95.0 loc426
76.0 57.0 loc427
52.0 41.0 loc428
59.0 28.0 loc429
82.0 89.0 loc430
74.0 97.0 loc431
35.0 19.0 loc432
59.0 34.0 loc433
36.0 75.0 loc434
50.0 2.0 loc435
93.0 84.0 loc436
12.0 65.0 loc437
39.0 65.0 loc438
6.0 23.0 loc439
41.0 49.0 loc440
12.0 14.0 loc441
51.0 3.0 loc442
21.0 17.0 loc443
19.0 89.0 loc444
36.0 76.0 loc445
5.0 24.0 loc446
90.0 65.0 loc447
54.0 21.0 loc448
78.0 64.0 loc449
36.0 50.0 loc450
46.0 80.0 loc451
36.0 67.0 loc452
59.0 43.0 loc453
76.0 80.0 loc454
41.0 24.0 loc455
41.0 49.0 loc456
98.0 4.0 loc457
70.0 17.0 loc458
45.0 58.0 loc459
76.0 68.0 loc460
7.0 12.0 loc461
81.0 40.0 loc462
20.0 32.0 loc463
64.0 75.0 loc464
12.0 59.0 loc465
34.0 28.0 loc466
46.0 30.0 loc467
23.0 43.0 loc468
23.0 74.0 loc469
52.0 74.0 loc470
24.0 58.0 loc471
73.0 7.0 loc472
29.0 16.0 loc473
33.0 24.0 loc474
42.0 81.0 loc475
70.0 15.0 loc476
68.0 24.0 loc477
18.0 26.0 loc478
53.0 65.0 loc479
7.0 34.0 loc480
46.0 47.0 loc481
47.0 53.0 loc482
66.0 14.0 loc483
49.0 77.0 loc484
47.0 39.0 loc485
56.0 37.0 loc486
36.0 8.0 loc487
14.0 35.0 loc488
22.0 4.0 loc489
44.0 48.0 loc490
97.0 21.0 loc491
97.0 69.0 loc492
28.0 91.0 loc493
70.0 95.0 loc494
30.0 16.0 loc495
42.0 53.0 loc496
15.0 99.0 loc497
34.0 45.0 loc498
85.0 47.0 loc499
