/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
375
/*The Depot*/
69.0 9.0 loc139
27.0 50.0 loc140
4.0 27.0 loc141
58.0 30.0 loc142
69.0 31.0 loc143
63.0 33.0 loc144
84.0 12.0 loc145
32.0 86.0 loc146
15.0 81.0 loc147
17.0 2.0 loc148
39.0 0.0 loc149
54.0 58.0 loc150
39.0 83.0 loc151
35.0 16.0 loc152
72.0 87.0 loc153
74.0 43.0 loc154
36.0 32.0 loc155
55.0 77.0 loc156
96.0 82.0 loc157
35.0 22.0 loc158
72.0 33.0 loc159
62.0 35.0 loc160
86.0 97.0 loc161
82.0 73.0 loc162
32.0 34.0 loc163
98.0 37.0 loc164
63.0 66.0 loc165
29.0 49.0 loc166
13.0 33.0 loc167
76.0 49.0 loc168
74.0 48.0 loc169
22.0 63.0 loc170
71.0 28.0 loc171
49.0 12.0 loc172
74.0 70.0 loc173
91.0 61.0 loc174
66.0 68.0 loc175
61.0 58.0 loc176
74.0 4.0 loc177
53.0 3.0 loc178
67.0 36.0 loc179
51.0 41.0 loc180
99.0 11.0 loc181
72.0 60.0 loc182
40.0 74.0 loc183
58.0 48.0 loc184
18.0 43.0 loc185
12.0 56.0 loc186
48.0 54.0 loc187
62.0 19.0 loc188
93.0 65.0 loc189
63.0 94.0 loc190
46.0 84.0 loc191
47.0 3.0 loc192
42.0 51.0 loc193
27.0 21.0 loc194
79.0 16.0 loc195
20.0 12.0 loc196
55.0 28.0 loc197
4.0 88.0 loc198
90.0 70.0 loc199
45.0 62.0 loc200
2.0 2.0 loc201
52.0 11.0 loc202
43.0 41.0 loc203
30.0 22.0 loc204
22.0 82.0 loc205
13.0 45.0 loc206
4.0 33.0 loc207
13.0 72.0 loc208
28.0 96.0 loc209
58.0 82.0 loc210
97.0 78.0 loc211
15.0 92.0 loc212
83.0 46.0 loc213
33.0 96.0 loc214
37.0 32.0 loc215
26.0 75.0 loc216
76.0 55.0 loc217
10.0 39.0 loc218
2.0 35.0 loc219
8.0 33.0 loc220
17.0 86.0 loc221
34.0 6.0 loc222
29.0 54.0 loc223
34.0 73.0 loc224
57.0 93.0 loc225
13.0 38.0 loc226
67.0 66.0 loc227
97.0 82.0 loc228
50.0 8.0 loc229
84.0 60.0 loc230
88.0 13.0 loc231
45.0 6.0 loc232
78.0 81.0 loc233
51.0 81.0 loc234
67.0 45.0 loc235
12.0 15.0 loc236
70.0 35.0 loc237
7.0 66.0 loc238
80.0 20.0 loc239
71.0 60.0 loc240
9.0 25.0 loc241
92.0 74.0 loc242
64.0 31.0 loc243
81.0 54.0 loc244
26.0 14.0 loc245
71.0 29.0 loc246
0.0 37.0 loc247
5.0 97.0 loc248
36.0 44.0 loc249
53.0 64.0 loc250
17.0 50.0 loc251
83.0 66.0 loc252
9.0 3.0 loc253
2.0 21.0 loc254
89.0 30.0 loc255
39.0 68.0 loc256
20.0 61.0 loc257
22.0 53.0 loc258
84.0 6.0 loc259
65.0 56.0 loc260
73.0 28.0 loc261
56.0 46.0 loc262
39.0 99.0 loc263
34.0 27.0 loc264
40.0 21.0 loc265
77.0 28.0 loc266
97.0 55.0 loc267
65.0 56.0 loc268
33.0 0.0 loc269
28.0 74.0 loc270
52.0 37.0 loc271
59.0 16.0 loc272
13.0 39.0 loc273
33.0 8.0 loc274
88.0 70.0 loc275
61.0 48.0 loc276
63.0 78.0 loc277
73.0 63.0 loc278
87.0 84.0 loc279
61.0 71.0 loc280
68.0 10.0 loc281
63.0 86.0 loc282
2.0 64.0 loc283
5.0 7.0 loc284
63.0 32.0 loc285
78.0 9.0 loc286
34.0 61.0 loc287
78.0 54.0 loc288
14.0 88.0 loc289
52.0 10.0 loc290
19.0 12.0 loc291
82.0 26.0 loc292
46.0 85.0 loc293
60.0 73.0 loc294
76.0 20.0 loc295
50.0 19.0 loc296
14.0 45.0 loc297
28.0 61.0 loc298
96.0 36.0 loc299
16.0 21.0 loc300
35.0 30.0 loc301
58.0 71.0 loc302
6.0 42.0 loc303
61.0 0.0 loc304
93.0 65.0 loc305
31.0 87.0 loc306
49.0 76.0 loc307
19.0 10.0 loc308
84.0 75.0 loc309
51.0 48.0 loc310
68.0 6.0 loc311
44.0 81.0 loc312
39.0 84.0 loc313
78.0 58.0 loc314
55.0 85.0 loc315
5.0 91.0 loc316
33.0 90.0 loc317
38.0 59.0 loc318
20.0 79.0 loc319
60.0 48.0 loc320
90.0 69.0 loc321
50.0 92.0 loc322
30.0 13.0 loc323
49.0 44.0 loc324
50.0 90.0 loc325
68.0 23.0 loc326
37.0 43.0 loc327
80.0 98.0 loc328
94.0 5.0 loc329
3.0 48.0 loc330
59.0 32.0 loc331
77.0 81.0 loc332
5.0 49.0 loc333
13.0 69.0 loc334
53.0 52.0 loc335
58.0 12.0 loc336
83.0 48.0 loc337
49.0 92.0 loc338
7.0 12.0 loc339
68.0 39.0 loc340
92.0 1.0 loc341
85.0 38.0 loc342
74.0 78.0 loc343
53.0 78.0 loc344
6.0 67.0 loc345
61.0 11.0 loc346
45.0 76.0 loc347
3.0 19.0 loc348
82.0 17.0 loc349
90.0 18.0 loc350
75.0 87.0 loc351
83.0 21.0 loc352
14.0 14.0 loc353
24.0 24.0 loc354
23.0 93.0 loc355
15.0 53.0 loc356
94.0 88.0 loc357
28.0 13.0 loc358
48.0 81.0 loc359
96.0 70.0 loc360
34.0 43.0 loc361
98.0 72.0 loc362
36.0 11.0 loc363
44.0 17.0 loc364
1.0 96.0 loc365
55.0 2.0 loc366
64.0 54.0 loc367
96.0 79.0 loc368
64.0 47.0 loc369
27.0 15.0 loc370
74.0 15.0 loc371
6.0 84.0 loc372
75.0 91.0 loc373
15.0 33.0 loc374
