/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
250
/*The Depot*/
66.0 4.0 loc116
70.0 72.0 loc117
39.0 2.0 loc118
59.0 21.0 loc119
10.0 26.0 loc120
75.0 37.0 loc121
38.0 58.0 loc122
1.0 63.0 loc123
67.0 3.0 loc124
49.0 3.0 loc125
56.0 14.0 loc126
66.0 88.0 loc127
4.0 82.0 loc128
44.0 65.0 loc129
29.0 20.0 loc130
84.0 29.0 loc131
73.0 91.0 loc132
91.0 57.0 loc133
6.0 98.0 loc134
71.0 47.0 loc135
8.0 77.0 loc136
17.0 26.0 loc137
33.0 25.0 loc138
12.0 93.0 loc139
36.0 9.0 loc140
88.0 49.0 loc141
77.0 50.0 loc142
7.0 38.0 loc143
50.0 97.0 loc144
77.0 33.0 loc145
34.0 68.0 loc146
50.0 5.0 loc147
10.0 32.0 loc148
76.0 80.0 loc149
41.0 7.0 loc150
7.0 78.0 loc151
2.0 46.0 loc152
49.0 30.0 loc153
41.0 85.0 loc154
86.0 12.0 loc155
63.0 2.0 loc156
85.0 10.0 loc157
23.0 20.0 loc158
31.0 31.0 loc159
33.0 82.0 loc160
17.0 30.0 loc161
26.0 64.0 loc162
12.0 89.0 loc163
11.0 86.0 loc164
86.0 41.0 loc165
55.0 32.0 loc166
28.0 30.0 loc167
20.0 54.0 loc168
63.0 64.0 loc169
66.0 50.0 loc170
69.0 29.0 loc171
55.0 19.0 loc172
56.0 44.0 loc173
83.0 24.0 loc174
35.0 38.0 loc175
87.0 34.0 loc176
69.0 0.0 loc177
49.0 43.0 loc178
9.0 64.0 loc179
59.0 26.0 loc180
88.0 25.0 loc181
93.0 53.0 loc182
71.0 69.0 loc183
98.0 17.0 loc184
98.0 82.0 loc185
88.0 32.0 loc186
50.0 59.0 loc187
8.0 55.0 loc188
62.0 70.0 loc189
20.0 27.0 loc190
81.0 75.0 loc191
95.0 52.0 loc192
28.0 6.0 loc193
59.0 86.0 loc194
27.0 18.0 loc195
34.0 96.0 loc196
55.0 50.0 loc197
7.0 10.0 loc198
38.0 69.0 loc199
41.0 62.0 loc200
3.0 31.0 loc201
23.0 43.0 loc202
73.0 2.0 loc203
22.0 99.0 loc204
63.0 91.0 loc205
12.0 12.0 loc206
98.0 27.0 loc207
33.0 58.0 loc208
67.0 54.0 loc209
99.0 55.0 loc210
73.0 47.0 loc211
37.0 71.0 loc212
10.0 93.0 loc213
17.0 67.0 loc214
79.0 78.0 loc215
60.0 34.0 loc216
93.0 74.0 loc217
50.0 19.0 loc218
27.0 47.0 loc219
82.0 67.0 loc220
66.0 24.0 loc221
37.0 54.0 loc222
7.0 93.0 loc223
58.0 49.0 loc224
9.0 2.0 loc225
15.0 47.0 loc226
71.0 48.0 loc227
59.0 60.0 loc228
26.0 9.0 loc229
79.0 64.0 loc230
52.0 23.0 loc231
11.0 41.0 loc232
40.0 13.0 loc233
78.0 57.0 loc234
38.0 97.0 loc235
71.0 82.0 loc236
88.0 66.0 loc237
16.0 67.0 loc238
58.0 82.0 loc239
61.0 0.0 loc240
3.0 80.0 loc241
73.0 91.0 loc242
21.0 1.0 loc243
68.0 7.0 loc244
43.0 72.0 loc245
8.0 46.0 loc246
23.0 20.0 loc247
67.0 70.0 loc248
10.0 42.0 loc249
