/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.5
/*Number of Nodes*/
250
/*The Depot*/
81.0 18.0 loc229
61.0 69.0 loc230
1.0 83.0 loc231
33.0 11.0 loc232
84.0 40.0 loc233
14.0 17.0 loc234
19.0 72.0 loc235
38.0 48.0 loc236
40.0 23.0 loc237
63.0 93.0 loc238
32.0 7.0 loc239
83.0 10.0 loc240
50.0 9.0 loc241
88.0 60.0 loc242
35.0 96.0 loc243
25.0 91.0 loc244
62.0 6.0 loc245
72.0 24.0 loc246
23.0 88.0 loc247
16.0 58.0 loc248
32.0 9.0 loc249
