/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
0.3333333333333333
/*Number of Nodes*/
375
/*The Depot*/
17.0 67.0 loc89
79.0 78.0 loc90
60.0 34.0 loc91
93.0 74.0 loc92
50.0 19.0 loc93
27.0 47.0 loc94
82.0 67.0 loc95
66.0 24.0 loc96
37.0 54.0 loc97
7.0 93.0 loc98
58.0 49.0 loc99
9.0 2.0 loc100
15.0 47.0 loc101
71.0 48.0 loc102
59.0 60.0 loc103
26.0 9.0 loc104
79.0 64.0 loc105
52.0 23.0 loc106
11.0 41.0 loc107
40.0 13.0 loc108
78.0 57.0 loc109
38.0 97.0 loc110
71.0 82.0 loc111
88.0 66.0 loc112
16.0 67.0 loc113
58.0 82.0 loc114
61.0 0.0 loc115
3.0 80.0 loc116
73.0 91.0 loc117
21.0 1.0 loc118
68.0 7.0 loc119
43.0 72.0 loc120
8.0 46.0 loc121
23.0 20.0 loc122
67.0 70.0 loc123
10.0 42.0 loc124
95.0 16.0 loc125
79.0 33.0 loc126
45.0 85.0 loc127
32.0 7.0 loc128
92.0 15.0 loc129
9.0 73.0 loc130
54.0 88.0 loc131
56.0 98.0 loc132
53.0 38.0 loc133
7.0 9.0 loc134
4.0 19.0 loc135
20.0 1.0 loc136
21.0 36.0 loc137
42.0 78.0 loc138
39.0 30.0 loc139
8.0 38.0 loc140
77.0 88.0 loc141
3.0 58.0 loc142
41.0 76.0 loc143
15.0 92.0 loc144
31.0 56.0 loc145
95.0 27.0 loc146
86.0 25.0 loc147
97.0 25.0 loc148
37.0 28.0 loc149
13.0 8.0 loc150
84.0 62.0 loc151
5.0 23.0 loc152
46.0 78.0 loc153
7.0 0.0 loc154
79.0 12.0 loc155
9.0 58.0 loc156
27.0 21.0 loc157
72.0 57.0 loc158
54.0 74.0 loc159
0.0 69.0 loc160
43.0 39.0 loc161
7.0 82.0 loc162
40.0 90.0 loc163
50.0 45.0 loc164
43.0 29.0 loc165
75.0 31.0 loc166
15.0 21.0 loc167
11.0 4.0 loc168
79.0 84.0 loc169
52.0 91.0 loc170
80.0 42.0 loc171
54.0 44.0 loc172
22.0 31.0 loc173
20.0 52.0 loc174
72.0 76.0 loc175
8.0 94.0 loc176
41.0 1.0 loc177
91.0 85.0 loc178
96.0 49.0 loc179
58.0 86.0 loc180
49.0 13.0 loc181
9.0 61.0 loc182
17.0 35.0 loc183
94.0 38.0 loc184
23.0 38.0 loc185
39.0 2.0 loc186
64.0 26.0 loc187
18.0 93.0 loc188
38.0 98.0 loc189
61.0 78.0 loc190
55.0 34.0 loc191
18.0 15.0 loc192
65.0 1.0 loc193
25.0 37.0 loc194
42.0 63.0 loc195
2.0 84.0 loc196
20.0 1.0 loc197
59.0 82.0 loc198
55.0 46.0 loc199
25.0 38.0 loc200
23.0 12.0 loc201
3.0 17.0 loc202
17.0 8.0 loc203
78.0 4.0 loc204
83.0 7.0 loc205
85.0 36.0 loc206
24.0 15.0 loc207
79.0 64.0 loc208
75.0 55.0 loc209
59.0 65.0 loc210
91.0 23.0 loc211
65.0 59.0 loc212
55.0 87.0 loc213
85.0 7.0 loc214
79.0 6.0 loc215
36.0 85.0 loc216
27.0 43.0 loc217
3.0 21.0 loc218
98.0 21.0 loc219
41.0 19.0 loc220
65.0 29.0 loc221
42.0 80.0 loc222
70.0 48.0 loc223
94.0 92.0 loc224
42.0 71.0 loc225
28.0 86.0 loc226
45.0 83.0 loc227
51.0 83.0 loc228
89.0 93.0 loc229
15.0 7.0 loc230
36.0 33.0 loc231
9.0 37.0 loc232
95.0 5.0 loc233
53.0 70.0 loc234
16.0 33.0 loc235
97.0 93.0 loc236
59.0 36.0 loc237
10.0 38.0 loc238
41.0 41.0 loc239
8.0 41.0 loc240
35.0 69.0 loc241
88.0 46.0 loc242
31.0 23.0 loc243
97.0 56.0 loc244
25.0 50.0 loc245
77.0 83.0 loc246
71.0 41.0 loc247
73.0 91.0 loc248
91.0 68.0 loc249
76.0 86.0 loc250
66.0 44.0 loc251
10.0 58.0 loc252
66.0 72.0 loc253
20.0 89.0 loc254
54.0 37.0 loc255
37.0 17.0 loc256
10.0 18.0 loc257
22.0 52.0 loc258
54.0 57.0 loc259
43.0 25.0 loc260
68.0 2.0 loc261
63.0 82.0 loc262
50.0 30.0 loc263
6.0 63.0 loc264
58.0 27.0 loc265
44.0 55.0 loc266
36.0 49.0 loc267
5.0 29.0 loc268
18.0 85.0 loc269
39.0 53.0 loc270
11.0 49.0 loc271
79.0 6.0 loc272
11.0 36.0 loc273
12.0 85.0 loc274
4.0 59.0 loc275
84.0 68.0 loc276
18.0 97.0 loc277
69.0 36.0 loc278
44.0 18.0 loc279
36.0 56.0 loc280
45.0 78.0 loc281
16.0 57.0 loc282
78.0 65.0 loc283
70.0 47.0 loc284
15.0 87.0 loc285
33.0 31.0 loc286
15.0 21.0 loc287
89.0 38.0 loc288
86.0 33.0 loc289
29.0 4.0 loc290
12.0 9.0 loc291
41.0 63.0 loc292
14.0 96.0 loc293
47.0 74.0 loc294
21.0 98.0 loc295
62.0 60.0 loc296
60.0 78.0 loc297
82.0 91.0 loc298
45.0 3.0 loc299
68.0 53.0 loc300
80.0 70.0 loc301
29.0 46.0 loc302
83.0 32.0 loc303
21.0 82.0 loc304
2.0 44.0 loc305
17.0 74.0 loc306
6.0 89.0 loc307
13.0 67.0 loc308
42.0 13.0 loc309
62.0 92.0 loc310
37.0 21.0 loc311
61.0 30.0 loc312
55.0 21.0 loc313
69.0 21.0 loc314
48.0 92.0 loc315
63.0 61.0 loc316
87.0 35.0 loc317
95.0 90.0 loc318
97.0 7.0 loc319
80.0 18.0 loc320
24.0 13.0 loc321
8.0 2.0 loc322
35.0 93.0 loc323
89.0 44.0 loc324
40.0 42.0 loc325
44.0 36.0 loc326
53.0 81.0 loc327
13.0 97.0 loc328
21.0 25.0 loc329
1.0 44.0 loc330
19.0 44.0 loc331
56.0 12.0 loc332
38.0 89.0 loc333
42.0 28.0 loc334
15.0 42.0 loc335
65.0 54.0 loc336
52.0 84.0 loc337
42.0 24.0 loc338
22.0 5.0 loc339
57.0 47.0 loc340
13.0 90.0 loc341
46.0 80.0 loc342
56.0 87.0 loc343
76.0 27.0 loc344
96.0 29.0 loc345
74.0 75.0 loc346
47.0 91.0 loc347
83.0 70.0 loc348
34.0 60.0 loc349
84.0 99.0 loc350
72.0 24.0 loc351
44.0 94.0 loc352
70.0 57.0 loc353
91.0 17.0 loc354
55.0 87.0 loc355
95.0 89.0 loc356
65.0 57.0 loc357
53.0 76.0 loc358
79.0 39.0 loc359
21.0 30.0 loc360
26.0 85.0 loc361
80.0 18.0 loc362
31.0 80.0 loc363
15.0 55.0 loc364
54.0 80.0 loc365
12.0 32.0 loc366
25.0 62.0 loc367
78.0 98.0 loc368
33.0 37.0 loc369
59.0 4.0 loc370
86.0 72.0 loc371
50.0 37.0 loc372
19.0 39.0 loc373
87.0 55.0 loc374
