/*The speed of the Truck*/
1.0
/*The speed of the Drone*/
1.0
/*Number of Nodes*/
375
/*The Depot*/
57.0 31.0 loc192
82.0 11.0 loc193
84.0 10.0 loc194
71.0 74.0 loc195
47.0 44.0 loc196
54.0 41.0 loc197
83.0 64.0 loc198
49.0 12.0 loc199
97.0 64.0 loc200
79.0 89.0 loc201
9.0 29.0 loc202
22.0 43.0 loc203
9.0 3.0 loc204
45.0 83.0 loc205
7.0 86.0 loc206
55.0 77.0 loc207
14.0 15.0 loc208
23.0 25.0 loc209
44.0 66.0 loc210
87.0 7.0 loc211
10.0 45.0 loc212
39.0 18.0 loc213
57.0 26.0 loc214
66.0 53.0 loc215
52.0 27.0 loc216
20.0 86.0 loc217
23.0 79.0 loc218
41.0 97.0 loc219
7.0 92.0 loc220
83.0 13.0 loc221
25.0 56.0 loc222
59.0 14.0 loc223
37.0 41.0 loc224
61.0 7.0 loc225
75.0 27.0 loc226
33.0 66.0 loc227
12.0 52.0 loc228
62.0 67.0 loc229
99.0 42.0 loc230
66.0 50.0 loc231
40.0 65.0 loc232
33.0 29.0 loc233
39.0 99.0 loc234
67.0 6.0 loc235
82.0 82.0 loc236
89.0 62.0 loc237
80.0 66.0 loc238
8.0 75.0 loc239
46.0 5.0 loc240
85.0 72.0 loc241
44.0 79.0 loc242
8.0 99.0 loc243
65.0 22.0 loc244
80.0 68.0 loc245
17.0 47.0 loc246
93.0 74.0 loc247
47.0 39.0 loc248
49.0 42.0 loc249
63.0 81.0 loc250
89.0 96.0 loc251
82.0 77.0 loc252
19.0 61.0 loc253
77.0 14.0 loc254
62.0 6.0 loc255
1.0 81.0 loc256
57.0 53.0 loc257
60.0 40.0 loc258
46.0 87.0 loc259
77.0 98.0 loc260
24.0 82.0 loc261
86.0 4.0 loc262
2.0 56.0 loc263
11.0 8.0 loc264
4.0 29.0 loc265
84.0 69.0 loc266
67.0 6.0 loc267
23.0 28.0 loc268
10.0 87.0 loc269
4.0 26.0 loc270
48.0 86.0 loc271
10.0 0.0 loc272
16.0 50.0 loc273
54.0 84.0 loc274
13.0 88.0 loc275
36.0 17.0 loc276
26.0 57.0 loc277
7.0 74.0 loc278
35.0 31.0 loc279
82.0 60.0 loc280
42.0 61.0 loc281
57.0 99.0 loc282
56.0 60.0 loc283
25.0 15.0 loc284
16.0 60.0 loc285
31.0 20.0 loc286
87.0 68.0 loc287
69.0 99.0 loc288
39.0 71.0 loc289
59.0 32.0 loc290
54.0 4.0 loc291
55.0 82.0 loc292
50.0 85.0 loc293
51.0 78.0 loc294
42.0 16.0 loc295
14.0 88.0 loc296
76.0 91.0 loc297
74.0 6.0 loc298
26.0 54.0 loc299
53.0 47.0 loc300
23.0 83.0 loc301
21.0 49.0 loc302
67.0 78.0 loc303
50.0 20.0 loc304
52.0 99.0 loc305
31.0 12.0 loc306
96.0 21.0 loc307
92.0 37.0 loc308
77.0 81.0 loc309
14.0 26.0 loc310
27.0 60.0 loc311
82.0 59.0 loc312
0.0 18.0 loc313
41.0 92.0 loc314
7.0 80.0 loc315
85.0 87.0 loc316
63.0 57.0 loc317
80.0 41.0 loc318
15.0 85.0 loc319
65.0 70.0 loc320
30.0 99.0 loc321
1.0 36.0 loc322
93.0 13.0 loc323
88.0 7.0 loc324
30.0 18.0 loc325
14.0 31.0 loc326
92.0 32.0 loc327
81.0 65.0 loc328
37.0 39.0 loc329
71.0 31.0 loc330
35.0 91.0 loc331
70.0 0.0 loc332
66.0 54.0 loc333
40.0 68.0 loc334
13.0 98.0 loc335
86.0 58.0 loc336
93.0 34.0 loc337
41.0 16.0 loc338
75.0 19.0 loc339
75.0 99.0 loc340
73.0 31.0 loc341
32.0 89.0 loc342
31.0 11.0 loc343
93.0 35.0 loc344
12.0 6.0 loc345
18.0 60.0 loc346
24.0 38.0 loc347
0.0 25.0 loc348
2.0 29.0 loc349
98.0 74.0 loc350
91.0 88.0 loc351
37.0 83.0 loc352
18.0 53.0 loc353
56.0 12.0 loc354
3.0 4.0 loc355
58.0 58.0 loc356
95.0 70.0 loc357
15.0 36.0 loc358
37.0 93.0 loc359
89.0 9.0 loc360
15.0 11.0 loc361
30.0 52.0 loc362
85.0 96.0 loc363
0.0 58.0 loc364
71.0 55.0 loc365
10.0 99.0 loc366
46.0 35.0 loc367
47.0 22.0 loc368
20.0 4.0 loc369
70.0 91.0 loc370
61.0 18.0 loc371
67.0 91.0 loc372
10.0 24.0 loc373
60.0 95.0 loc374
